"Incident ID","Region of Incident","Incident year","reported_month","Incident_date","Number of Dead","migration_route","location_of_death","Coordinates","cause_of_death","Region of Origin"
"2021.MMP0723","Southern Asia",2021,"September","15/09/21",1,"Afghanistan to Iran","Unspecified location in Zabol district, Sistan & Baluchestan province, Iran","POINT (61.50177317 31.05124289)","Violence","Southern Asia"
"2021.MMP0724","Southern Asia",2021,"September","15/09/21",1,"Afghanistan to Iran","Unspecified location in Kerman district, Kerman province, Iran","POINT (57.0662465 30.27629382)","Violence","Southern Asia"
"2021.MMP0725","Southern Asia",2021,"September","15/09/21",1,"Afghanistan to Iran","Unspecified location in Ahvaz district, Khuzestan province, Iran","POINT (48.8702866 31.3350096)","Vehicle accident / death linked to hazardous transport","Southern Asia"
"2021.MMP0726","Southern Asia",2021,"September","16/09/21",1,"Afghanistan to Iran","Unspecified location in Zabol district, Sistan & Baluchestan province, Iran","POINT (61.50177317 31.05124289)","Vehicle accident / death linked to hazardous transport","Southern Asia"
"2021.MMP0727","Southern Asia",2021,"September","17/09/21",1,"Afghanistan to Iran","Unspecified location in Shiraz district, Fars province, Iran","POINT (52.51236196 29.63186286)","Vehicle accident / death linked to hazardous transport","Southern Asia"
"2021.MMP0728","Southern Asia",2021,"September","20/09/21",1,"Afghanistan to Iran","Unspecified location in Zahedan district, Sistan & Baluchestan province, Iran","POINT (60.86744515 29.47645121)","Vehicle accident / death linked to hazardous transport","Southern Asia"
"2021.MMP0729","Southern Asia",2021,"September","20/09/21",1,"Afghanistan to Iran","Unspecified location in Zehak district, Sistan & Baluchestan province, Iran","POINT (61.68389773 30.89202146)","Vehicle accident / death linked to hazardous transport","Southern Asia"
"2021.MMP0730","Southern Asia",2021,"September","20/09/21",1,"Afghanistan to Iran","Unspecified location in Shiraz district, Fars province, Iran","POINT (52.51236196 29.63186286)","Vehicle accident / death linked to hazardous transport","Southern Asia"
"2021.MMP0731","Southern Asia",2021,"September","24/09/21",1,"Afghanistan to Iran","Unspecified location in Marvast district, Yazd province, Iran","POINT (54.21225068 30.47697108)","Vehicle accident / death linked to hazardous transport","Southern Asia"
"2021.MMP0732","Southern Asia",2021,"September","27/09/21",1,"Afghanistan to Iran","Unspecified location in Iranshahr district, Sistan & Baluchestan province, Iran","POINT (60.68482798 27.21161534)","Vehicle accident / death linked to hazardous transport","Southern Asia"
"2021.MMP0733","Southern Asia",2021,"September","28/09/21",1,"Afghanistan to Iran","Unspecified location in Ahmadabad village, Isfahan County, Isfahan province, Iran","POINT (52.59582281 31.8351826)","Vehicle accident / death linked to hazardous transport","Southern Asia"
"2021.MMP0734","Southern Asia",2021,"September","28/09/21",1,"Afghanistan to Iran","Unspecified location in Bushehr district, Bushehr province, Iran","POINT (50.92710097 28.91397523)","Sickness / lack of access to adequate healthcare","Southern Asia"
"2021.MMP0735","Southern Asia",2021,"September","30/09/21",1,"Afghanistan to Iran","Unspecified location in Shiraz district, Fars province, Iran","POINT (52.51236196 29.63186286)","Vehicle accident / death linked to hazardous transport","Southern Asia"
"2021.MMP0839","Southern Asia",2021,"September","10/09/21",1,"Afghanistan to Iran","Unspecified location in Bam district, Kerman province, Iran","POINT (58.1782498 29.1403563)","Accidental death","Southern Asia"
"2021.MMP0840","Southern Asia",2021,"September","26/09/21",1,"Afghanistan to Iran","Unspecified location in Jiroft district, Kerman province, Iran","POINT (57.57054013 28.95046741)","Mixed or unknown","Southern Asia"
